,ID,Tweet,Localización,Idioma,Etiqueta,Expresión
33,1181726466960232448,los agarraron con las manos en la masa,caracas,es,1.0,agarrar con las manos en la masa
34,1181698284194131968,lo agarraron con las manos en la masa,mexico  city,es,0.0,agarrar con las manos en la masa
35,1181460395053195264,hermana ese cuento fue una bombaaa en la escuela  lo agarraron con las manos en la masa literalmente,panama,es,0.0,agarrar con las manos en la masa
36,1181227488753532928,lo agarraron con las manos en la masa que imprudencia orillarse sin poner sus intermitentes nada como un mañanero para iniciar la semana fuera del sarcasmo estaria bien revisar en que quedo este asunto si es solo una fantasia sexual o realmente es un abuso,mexico,es,0.0,agarrar con las manos en la masa
37,1180835071412101120,ademas retomando tu tesis a cfk todavia le quedan 4 años de inmudidad como senadora para que postularse los peronistas no son los unicos que se esconden te contaron de la radical aida ayala a esa le agarraron con las manos en la masa y la estan esperando en la justicia,cordoba  argentina,es,0.0,agarrar con las manos en la masa
38,1180794282128674816,pillin te agarraron con las manos en la masa jajajajajaja,junin  argentina,es,0.0,agarrar con las manos en la masa
39,1180477075917901824,detienen a secuestrador en martinez de la torre lo agarraron con las manos en la masa,veracruz  mx,es,0.0,agarrar con las manos en la masa
40,1180120018136248323,en algun momento intento demostrar inocencia lo agarraron con las manos en la masa y se libera por un tecnicismo ese es el que va a trabajar por panama o por su bolsillo por favor por eso anda este pais asi,ciudad de panama  panama,es,0.0,agarrar con las manos en la masa
41,1179923004597235712,ay pedeotobte agarraron con las manos en la masa,distrito federal  mexico,es,0.0,agarrar con las manos en la masa
42,1179508840556969984,wowwww los agarraron con las manos en la masa,jalisco  mexico,es,0.0,agarrar con las manos en la masa
43,1179043891485515776,demuestren comprueban la veracidad de lo que dicen unas fotos no chico a los narcosobrinos los agarraron con las manos en la masa no te acuerdas,venezuela,es,1.0,agarrar con las manos en la masa
44,1182110366702194688,ja ja ja no sabe nada el niño si fuese necesario dice hipocrita  quiere agarrar el coroto otra vez  malefico,maracay  venezuela,es,1.0,agarrar el coroto
45,1180739132198473729,un pepazo al platanote y se mataran entre ellos para agarrar el coroto,si  sigo en venezuela,es,1.0,agarrar el coroto
46,1180173847863185408,delincuenteschulos ansiosos por agarrar el coroto de nuevo a costa de un pais buscando sus brujulas hdlgp, ,es,0.0,agarrar el coroto
47,1179264483878952960,me queda la duda si todo este rollo en peru es para que los venezolanos salgan corriendo al ver que el chavismo peruano se quiere agarrar el coroto,bogota  d.c.  colombia,es,0.0,agarrar el coroto
48,1182270998772637697,el proximo que agarre el coroto duraria en miraflores lo que dura un peo en chinchorro buenos dias,en la ciudad de la furia.,es,1.0,agarrar el coroto
49,1178796146627665925,esos te los va a reparar nicolasito cuando agarre el coroto dentro de 30 años por ahora sigue mamando tallo, ,es,0.0,agarrar el coroto
50,1180273215626760192,11 sin gobernador 12 sin alcalde 13 con un gobernador cagao q no agarro el coroto,venezuela,es,1.0,agarrar el coroto
51,1180950232537927682,yo te deposito 2000 pero me tienes que nombrar tu lugarteniente y darme el ministerio de interior y justicia cuando agarremos el coroto,guatemala,es,1.0,agarrar el coroto
52,1182462412429189121,asi son todos esos y que socialistas cuando agarran el coroto mandan a los hijos a estudiar en paises imperialistas es es solo un ejemplo, ,es,0.0,agarrar el coroto
53,1180140236531261440,si alberto fernandezcristina agarran el coroto en argentina lo agarraran totalmente en ruinas y buscaran que sean los salvadores cuando en 4 años de macri destruyo todo no esperen mucho eso no sera salvacion de la noche a la mañana,valencia - venezuela,es,1.0,agarrar el coroto
54,1182474286394687488,eso se llama agarrar el toro por los cachos y no permitir que el dictador del bigote le desestabilice el pais,merida  venezuela,es,1.0,agarrar el toro por los cachos
55,1181229847441485824,ese es el dilema o todo o nada con tiempo casi agotado infinitesimo todas las variables en condiones criticas  urge postergar abrazos y besos en las comunidades como mecanismo de lucha hay que agarrar el toro por los cachos, ,es,0.0,agarrar el toro por los cachos
56,1180101199015612416,y deberia dejarse de pendejadas y agarrar el toro por los cachos,caracas  venezuela,es,1.0,agarrar el toro por los cachos
57,1179543473491513346,no te das cuenta q estas actuando encotra de los intereses de los venezolanos tanta confianza q ha puesto la gente y a todas luces estas traicionando las rutas q tu mismo trasaste agarra el toro por los cachos y piensa en venezuela no en la cochinada de politica q tenemos,caracas  venezuela,es,1.0,agarrar el toro por los cachos
58,1181380208873627654,yo creo que para mi fue toda una estrategia para montar el teatro actual con jguaido dejaron correr el tiempo y de hecho reconocieron a msduroel chavismo no es que piso el peine sino que ellos tienes agarrado el toro por los cachos,maracaibo  venezuela,es,1.0,agarrar el toro por los cachos
59,1181578554502516736,en desacuerdo cada venezolano le debe algo a otro venezolano sin importar quien sea la falta de solidaridad es en esencia arrogancia no siempre por ejemplo un artista o periodista va a tener a dios agarrado por la chiva a veces toca pedir pero siempre hay que dar,caracas/venezuela,es,1.0,tener a dios agarrado por la chiva
60,1181273956122337282,no entiendo lo soez de su comentario que tiene que ver los patrocinantes con tener a dios agarrado por la chiva amigo,caracas  venezuela,es,1.0,tener a dios agarrado por la chiva
61,1182171660792848384,quesloque esa gente que hace trading en forex y creen que tienen la clave para ser millonarios mrk no como todo en esta vida se aprende solo con ayuda o como sea no tienes a dios agarrado por la chiva solo por saber usar una puta plataforma,medellin  colombia,es,0.0,tener a dios agarrado por la chiva
62,1181947039527165955,lo que pasa es que piensas que como has hecho campaña agazapado crees que tienes a dios agarrado por la chiva,gran caracas,es,1.0,tener a dios agarrado por la chiva
63,1182277123211436032,8 de la mañana y hoy tuve mi primer problema con un trabajador de la empresa el tipo es abogado y cree que tiene a dios agarrado por la chiva el gerente general nuestro jefe le dijo delante de mi que si tenia algun problema con otra persona le daria salida de la empresa,venezuela,es,1.0,tener a dios agarrado por la chiva
64,1181348100507602946,cree que tiene a dios agarrado por la chiva soberbio y prepotente como maduro,venezuela,es,1.0,tener a dios agarrado por la chiva
65,1182035834024972288,conclusion dejen de querer andar por la vida haciendose los maestros y los que tienen a dios agarrado por la chiva que nadie sabe cuando las cosas dejan de ser chistes y pasan a doler,venezuela puerto ordaz,es,1.0,tener a dios agarrado por la chiva
66,1181646166917824513,uds son parlamentarios recordar en todo momento vuestra funcion no caigan en la tentacion de creer q solo uds tienen a dios agarrado por la chiva se los pedimos por venezuela sean tolerantes al 1000  no hay otro camino justamente en ese recinto comenzo todo,venezuela,es,1.0,tener a dios agarrado por la chiva
67,1180501570515021825,no son brutossimplemente los zurdos creen que tienen a dios agarrado por la chiva al tener infiltrados en eeuu con posibilidades de obtener el poder alla,venezuela,es,1.0,tener a dios agarrado por la chiva
68,1180038561778864128,es imposible explicar las cosas tal cual son a una persona como freddy que por el simple hecho de haber sido diputado de la an por pertenecer a un partido ya creen que tienen a dios agarrado por la chiva y no estudian un poco mas para ilustrase y no ser un loro,caracas  venezuela,es,1.0,tener a dios agarrado por la chiva
69,1182011416980721669,me parece que luis chateing siempre fue un tipo muy creido e insoportable de esos que se les subieron los humos a la cabeza tenia a dios agarrado por la chiva cuando vivia en vzla,venezuela,es,0.0,tener a dios agarrado por la chiva
70,1179025270801608705,si ese pana no le fuera tumbado esa droga a esos caliches aun estuviera vivolos santos se lo dijeron pero el penso que tenia a dios agarrado por la chiva,ntoto,es,0.0,tener a dios agarrado por la chiva
71,1181590849722957824,uff literal me hizo aguar la boca y el pene deliciosa,bogota  d.c.  colombia,es,0.0,aguar la boca
72,1182486483904729089,lo extraño se me aguo la boca,cali  colombia,es,0.0,aguar la boca
73,1182341738289094659,se me aguo la boca mk, ,es,1.0,aguar la boca
74,1181966712746467331,se me aguo la boca pero del asco,en el corazon de mingi,es,1.0,aguar la boca
75,1181720287865376768,mk se me aguo la boca,barranquilla  colombia,es,1.0,aguar la boca
76,1181649411769864195,niña que divina se ve tu totona se me aguo la boca,san francisco de yare eso miranda,es,1.0,aguar la boca
77,1180971554445959169,con azucar blancase me aguo la boca,aun bajo cielo tricolor venezuela,es,1.0,aguar la boca
78,1180627063201501185,se me aguo la boca,venezuela,es,1.0,aguar la boca
79,1180509730848030720,he probado ostras en un par de sitios en el mundo pero sin duda alguna las mejores ostras son las de la restinga en la isla de margarita con los pies en la arena y la vista al mar  se me aguo la boca,aun bajo cielo tricolor venezuela,es,1.0,aguar la boca
80,1179896883315126277,guayaba agria se me aguo la boca,colombia,es,0.0,aguar la boca
81,1182080686729117696,q buen pesado de carne q tiene este muchacho  se me hizo aguas la boca mmmm, ,es,1.0,aguar la boca
82,1182494731533721600,deme hizo agua la boca heemoso pastel de hojaldre,bogota  d.c.  colombia,es,0.0,aguar la boca
83,1182494556589363200,se me hace agua la boca de tan solo pensar en un vinito con coca,argentina,es,1.0,aguar la boca
84,1182494482945716224,gustavo debe ir apuntando todo el material que le envia cd para sus proximas peliculas se me hace agua la boca la falsa monja el abogasnter las salidas en falso de los inteligentes ministros de duque los fraudes electorales las leyes a su medida las mentiras repetidas mil vec,colombia,es,0.0,aguar la boca
85,1182492825843310592,se me hace agua la boca por un vinito diossss, ,es,1.0,aguar la boca
86,1182491430167678976,a quien se le hace agua la boca una ensalada  a mi si,mexico,es,0.0,aguar la boca
87,1182490744780668928,me hiciste agua la boca te odiooo,mexico,es,1.0,aguar la boca
88,1182486009151397888,si seguramente este pensando en uruguay porque aca en españa se le hace agua la boca por pactar con la derecha,españa,es,0.0,aguar la boca
89,1182483732994908160,se me hace agua la boca x un vinito,salta  argentina,es,0.0,aguar la boca
90,1182481696245108737,se me hace agua la boca lpm, ,es,1.0,aguar la boca
91,1182479555069648897,oof se me agua la boca,blm | afro-latina | she/her,es,1.0,aguar la boca
92,1182478452471062528,se me hizo agua la boca ,mexico,es,0.0,aguar la boca
93,1182475149632856069,que ricura  me hace agua la boca ,caracas,es,1.0,aguar la boca
94,1182473735275720706,se me hace agua la boca con tal solo verloooooo,buenos aires  argentina,es,0.0,aguar la boca
95,1182472206116364288,salario del 75 para los recien graduados se le debe estar haciendo agua la boca al  por todos esos interes de credito de la mayoria de estudiantes,colombia,es,0.0,aguar la boca
96,1182471553667272704,quiero probar el mango con chamoy es que se me hace agua la boca de solo verlo,nevergreen,es,1.0,aguar la boca
97,1182470685513273344,  rellena con carne uff se me hace agua la boca,mexico df,es,1.0,aguar la boca
98,1182467709826748417,alabestia ya se va a estrenar la el camino y se me esta haciendo agua la boca ñam ñam science bitch, ,es,1.0,aguar la boca
99,1182467388329156610,se me hizo agua la boca espero la proxima semana poder tenerla asi,capulhuac  mexico,es,0.0,aguar la boca
100,1182467261384318981,se me hizo agua la boca con esas empanadas,buenos aires  argentina,es,1.0,aguar la boca
101,1182464815668838403,larreta dijo la palabra plusvalia y se les hizo agua la boca a solano,santa fe  argentina,es,1.0,aguar la boca
102,1182462066944335874,se me hace agua la boca por una pizza,neuquen  argentina,es,0.0,aguar la boca
103,1182461168318910464,wuaooooo mami q tetas mas divinas se me hizo agua la boca,venezuela,es,1.0,aguar la boca
104,1182459144462393344,se me hizo agua la boca,la cruz  chile,es,0.0,aguar la boca
105,1182459070957178880, me di cuenta que pensar en el clitoris es como pensar en el limon se te hace agua la boca,buenos aires-argentina,es,0.0,aguar la boca
106,1182458600742096896,se me hace agua la boca por unas micheladas  papitas,curanilahue  chile,es,1.0,aguar la boca
107,1182458010741948416, me encanto el lugar era uno de esos pequeños lugares en el mundo que podias encontrar la mejor pizza y no por el desperdicio de dinero sino porque el lugar tenia algo la comida estaba preparada con amor el olor me hacia agua la boca pero yo no podia dejar de mirar a dylan,hogwarts,es,0.0,aguar la boca
108,1182047823136792577,creo en la religion de los besos que aguan la boca con solo ser recordados bai,barranquilla  colombia,es,0.0,aguar la boca
109,1182495264306814976,amigos no se que cosa deliciosa preparo mi mami pero huele riquisimo y ya se mi hizo agua la boca,leon  guanajuato,es,1.0,aguar la boca
110,1182494973058523136,hermano usted a puesto a que se me haga agua la boca con esta pregunta pero tengo una sola respuesta haria lo que mando a hacer carlos andres perez el 4292 y no se hizo todos seriamos felices,bogota  d.c.  colombia,es,0.0,aguar la boca
111,1182056868316958720,btw 33 que pena que a mis 30 siga batallando para alzar la cama,mexico,es,0.0,alzar la cama
112,1181577123632427014,dia 221 rueguen que logre alzar la cama todos esos dias,mexico,es,0.0,alzar la cama
113,1181569849539076096,viene bravos case una apuesta pa mańana no me hagan quedar mal,estados unidos,es,0.0,casar una apuesta
114,1181519910859616257,una exelente elecsion sin duda pero mejor elecsion es pablo casado una apuesta por la españa que queremos,andalucia  españa,es,0.0,casar una apuesta
115,1179135522813485057,deberian echarse una apuraditaaun hay mucha plaga por esos lares,venezuela,es,0.0,echarse una apuradita
116,1180973681335504902,por favor sera que se echa una apuradita,venezuela,es,1.0,echarse una apuradita
117,1179416619220647936,pero si se echan una apuradita es mucho mejor el pais esta en la ruina y ya la comida es incomprable y las medicianas igual y no hay centros hospitalarios en condiciones para atender a los ciudadanos de pocos recursos urgente la intervencion,venezuela,es,1.0,echarse una apuradita
118,1181944205440102400,falta que le den una apuradita al quintero arce y garcia morales ahi daba mi vuelta,mexico,es,1.0,darse una apuradita
119,1180425269838061568,se dieran una apuradita en maracaibo no aguantamos mas,caracas  venezuela,es,1.0,darse una apuradita
120,1182240848718827520,ese palangrista come de sus mentiras no tiene capacidad para ganarse la arepa de otra forma por eso vende su pobre imagen,caracas  venezuela,es,1.0,ganarse la arepa
121,1180923925993263104,un grupo de jovenes venezolanos obligados a ganarse la arepa por esos mundos bailan tambor en un espacio donde es permitido sin dañar a nadie asi como en venezuela aprendimos a valorar tantas culturas de otros paises ser o no ser dijo alguno, ,es,0.0,ganarse la arepa
122,1180458359197188098, igual twitter no podra borrar que en todo esto gano la arepa,buenos aires - argentina,es,0.0,ganarse la arepa
123,1182499945359785985,pobrecito verdad tenemos q reconocer q casi vuela batiendo las alitas dando discursos chocantes en la sede de la traicion y ridiculezla any que hizo hacer arepitas a allup,caracas,es,0.0,hacer arepitas
124,1181279439730032640,te mega amoo ya pronto te volvere hacer arepitas,venezuela,es,1.0,hacer arepitas
125,1181015953443823616,bueno mis estimados amigo voy hacer arepitas luego sigo respondiendo gracias como siempre,araure portuguesa,es,1.0,hacer arepitas
126,1180613975471480832,mañana me voy a hacer arepitas de desayuno y eso me tiene supremamente contenta ️,colombia,es,1.0,hacer arepitas
127,1179954092162064384,yo compre chicharrones para hacer arepitas rellenas y ya me comi los chicharrones sin las arepitas,bquilla- sta marta colombia,es,1.0,hacer arepitas
128,1179645065850953728,estoy orgulloso de mi pase de ser totally useless in the cocina a saber hacer arepitas arroz y pasta,lima  peru,es,0.0,hacer arepitas
129,1179182932742885382,piensa en que te van a hacer arepitas vale,buenos aires  argentina,es,0.0,hacer arepitas
130,1182286968283119617,un buen poniente que me haga arepitas dulces,santiago de chile,es,0.0,hacer arepitas
131,1182129725361328128,hahahahaha me rei demasiado  de seguro despues bajo y le pregunto quieres q te haga arepitas en la noche y el si mi amor gracias vale te amo y ella yo tambien papi hahahahahaha,santiago  chile,es,0.0,hacer arepitas
132,1182330278557208576,allup haciendo arepitas de manteca pa mama que da la teta,gran caracas,es,1.0,hacer arepitas
133,1182282154987937792,pero la orden del interino es que aguanten carajo quien dijo miedo mientras monta su show del malandreo en la an mientras su mentor actual aplaude haciendo arepitas,distrito capital  venezuela,es,1.0,hacer arepitas
134,1182155549963632640,ramos jayup haciendo arepitas, ,es,1.0,hacer arepitas
135,1182114305673748481,haciendo arepitas escuchando pedro navaja mentalmente estoy en el supi,quito  ecuador,es,0.0,hacer arepitas
136,1180679509760253953,y hacemos arepitas dulces con cafe mientras lleno el tanque de nestea jajajajaja te amo,venezolana en peru,es,1.0,hacer arepitas
137,1182247879710314497,quiero que me hagas arepitas dulces como hacemos ,santiago de chile,es,0.0,hacer arepitas
138,1179008401529028612,se quedara mamando mijo por que hace arepitas con la marce,valle del cauca  colombia,es,0.0,hacer arepitas
139,1181599910489198592,en venezula con anis se hacen arepitas dulces fritas,barcelona españa,es,0.0,hacer arepitas
140,1181291563680518144,pues q te digo mi mama bailando joropo cuando me tenia en su vientre y mis tios tomando guarito mientras mi abuela hacia arepitas,villatop,es,1.0,hacer arepitas
141,1182233400134000643,estoy enferma y el marido me trajo avenita converso mucho conmigo le hice arepitas y jugo de parchita y comimos mientras hablabamos sobre frutas y dulces arabes toy asi como q proxima a estar enamoraita digo yo,barcelona  españa,es,0.0,hacer arepitas
142,1181757346042826753,me encanta tener a mi sobrino en casa aunque sea solo por una noche le hice arepitas lo consenti tiene alergia le di una pastilla y ya dormido tiene 25 años jajajajaja pero siempre sera mi bebe,caracas  venezuela,es,1.0,hacer arepitas
143,1180851272758579203,gordito despierta hice arepitas con queso y hay cafe,forastera venezuela,es,1.0,hacer arepitas
144,1179373393952563200,desperte a su lado en sus brazos le hice arepitas y cafe me ayudo a acomodarme la camisa antes de irme a trabajar y me observaba mientras cantaba por toda la casa quiero todas las mañanas de mi vida de esta manera,maracaibo  venezuela,es,1.0,hacer arepitas
145,1182126411655647232,jsjsjsjsjss oye que violenta era un comentario inocente  era clase de prueba no te pongas celosa te amo y te amo mas porque nadie nunca hara arepitas como tu ️,santiago  chile,es,0.0,hacer arepitas
146,1181728480825942017,mi mama hara arepitas dulces,en tu mente,es,1.0,hacer arepitas
147,1180929337467518982,un flete que si coma huevo para hacerle arepitas y luego arepiar,medellin  colombia,es,0.0,hacer arepitas
148,1180351794322530305,iconic el negrito rapero rimando para mi en la camionetica gracias señor pero no me quiero ir para margarita la calle de carapita con usted y mucho menos a hacerle arepitas,caracas  venezuela,es,1.0,hacer arepitas
149,1179553906298441730,octavio paz arrastro la cobija de la amargura por toda la india durante mucho tiempo se amarro uno y la mitad del otro y dejo de mandarle cartas a bona un dia en paris el onda  conoce a mariejo y decide intentar reconstruir su,ciudad de mexico,es,0.0,arrastrar la cobija
150,1182411145799294976,por lo menos me queda el consuelo de que se ve muy mal arrastrando la cobija que no puede ni consigo mismo,edomex y cdmx,es,0.0,arrastrar la cobija
151,1182351281815539714,de verdad ya ando arrastrando la cobija no se como voy a sobrevivir mañana,sonora  mexico,es,0.0,arrastrar la cobija
152,1182327486484553735,suero vitaminado que ando arrastrando la cobija ,aqui  alla  ️ fifí  in love,es,1.0,arrastrar la cobija
153,1182286381797666816,buenos dias mundo saludos desde  feliz jueves aunque algunos como  ande arrastrando la cobija por la gripe, ,es,1.0,arrastrar la cobija
154,1182131866540769282,uta mis vecinos pusieron la de arrastrando la cobija,mexico,es,0.0,arrastrar la cobija
155,1182007938443071488,arrastrando la cobija alfredo parra musica llanera un solo llano,arauca  colombia,es,0.0,arrastrar la cobija
156,1181986865496375296,aqui es cuando digo a este cabron lo traen arrastrando la cobija,mexico,es,0.0,arrastrar la cobija
157,1181927770445758465,asi son se van de parranda y llegan de mañana arrastrando la cobija y ensuciando el apellido eso si reclamando desayuno y cama calientita,torreon  coahuila de zaragoza,es,1.0,arrastrar la cobija
158,1181759189913350144,me faltan 3 dias de trabajo y ya ando arrastrando la cobija,mexico d.f.,es,0.0,arrastrar la cobija
159,1181654496927191041,los gusanos d cañeria comen excrementos y todo tipo d bacterias dañinas cual es la diferencia entre esos y   la doble moral cinismo envidia mentira odio infamia te traen arrastrando la cobija pr  casi casi mas q amor frenesi me equivoco tavo,porlamar,es,0.0,arrastrar la cobija
160,1181043126074580992,arrastrando la cobija y ensuciando el apellido, ,es,1.0,arrastrar la cobija
161,1180992116052283392,de hecho pero ese es el camino despues de tanto tiempo arrastrando la cobija esta temporada se ve buena,mexico,es,0.0,arrastrar la cobija
162,1180650459398361088,la aficion del rebaño le teme al descenso no podemos ver a  arrastrando la cobija la directiva se esta confiando de  pero no debe ser asi,cdmx,es,0.0,arrastrar la cobija
163,1180474306180112384, pobra atlas por gente como este pinche vato anda arrastrando la cobija,monterrey  mexico,es,0.0,arrastrar la cobija
164,1180425839852347392,soledadbravo arrastrando la cobija    asi voy,barcelona españa,es,1.0,arrastrar la cobija
165,1180097659899699200,ni el santos acaba de ser grande el tammad arrastrando la cobija en el ascenso y del atlas pusss mejor ahi le dejamosss,san jasmeo el ogite.,es,1.0,arrastrar la cobija
166,1179844982930366464,pues eso me gustaria saberlo porque me imagino que traes arrastrando la cobija a mas de uno y no es para menos ,mexico edomex,es,1.0,arrastrar la cobija
167,1179730509397725184,te terminan y te critican por no estar arrastrando la cobija 247 porque superaste rapido la ruptura no si pues el cabo de año voy a tener de luto para que los demas sean felices,valencia,es,1.0,arrastrar la cobija
168,1179557114580279296,de eso yo tambien estoy seguro lupillo  solo estaras de acuerdo este plantel es de los mas caros de la historia de cruz azul y no es para que anden arrastrando la cobija saludos abrazo recuerda tu eres mi gayo,mexico,es,0.0,arrastrar la cobija
169,1179230232940859397, a seguir arrastrando la cobija, ,es,1.0,arrastrar la cobija
170,1178775239075012608,la cancion rosa de fuego para los que traen arrastrando la cobija,mexico,es,0.0,arrastrar la cobija
171,1181992890144362496,triste que muestres lo que eres por haber vivido de pequeño semejante imagen de hombres entrar y salir del dormitorio de tu madre cuanto siento que tengas que morir con eso generando el asco y vergüenza que te hace ser este desecho humano que arrastra la cobija pitukito bye,mexico  me,es,0.0,arrastrar la cobija
172,1179817369759309824,el que arrastra la cobija no puede echarle la culpa a los demas cuando se la pisan,santiago  chile,es,0.0,arrastrar la cobija
173,1179187728828833792,miss  usted y muchos de la vieja guardia hemos visto planteles muy cortos y sacan la casta  el actual plantel es de los mas caros de la historia de nuestra amada maquina y la verdad arrastran la cobija  en lo personal estoy molestoenojado pro nunca jamas cambiara d colores,mexico,es,0.0,arrastrar la cobija
174,1180191618428784641,guaido mentiroso recibió plata de los rastrojos trump les arrimo la canoa varias veces lo que ocurre es que son demasiado ladrones y gastan mucho como julio borges o el adeco antonio ledezma desde paris,guanare estado portuguesa,es,1.0,arrimar la canoa
175,1180300268656873472,la instigacion es una forma de cretimismo que algunos la usan muy bien para quedar bien con quien le arrima la canoa montero es uno de ellos,ve,es,1.0,arrimar la canoa
176,1180906986172493831,gracia a los marico rinos que le arriman la canoa a la tiranía ojo los castrados siempre arremeten con líderes que si trabajan esta semana le vuelve a tocar a  las redes no son venezuela son dañino los extremistas azules y rojo son estorbos sos unidad,venezuela,es,0.0,arrimar la canoa
